FACILITY_NAME,FACILITY_ID,REPORTING_YEAR,INDUSTRY_SEGMENT,BASIN_ASSOCIATED_WITH_FACILITY,REPORTING_CATEGORY,TOTAL_REPORTED_CO2_EMISSIONS,TOTAL_REPORTED_CH4_EMISSIONS,TOTAL_REPORTED_N2O_EMISSIONS,BAMM_INDICATOR_SOURCE_SUMMARY,BAMM_DESC_SOURCE_SUMMARY
"BHP Billiton Petrohawk Arkla Basin, AAPG Basin 230",1008492,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,OtherEmissionsFromEquipmentLeaksDetails,210.3,2056.44762,0.0,Yes,Major Equipment count based on engineering estimates and best available data.
"BHP Billiton Petrohawk Arkla Basin, AAPG Basin 230",1008492,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,PneumaticDeviceVentingDetails,99.5,972.019048,0.0,Yes,Engineering estimate was used to determine total number of pneumatic devices.
"BHP Billiton Petrohawk Arkla Basin, AAPG Basin 230",1008492,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,ReciprocatingCompressorsDetails,2.3,15.290476,0.0,Yes,Company records were used to estimate the total number of reciprocating compressors at the production facility
"BHP Billiton Petrohawk Arkla Basin, AAPG Basin 230",1008492,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,WellCompletionsWorkoversDetails,17006.4,120.938096,0.040645302,Yes,"The Flow volume of well p measured [FVs,p], is based on engineering calculations."
"BHP Billiton Petrohawk Arkla Basin, AAPG Basin 230",1008492,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,WellTestingDetails,0.0,0.0,0.0,No,
"BHP Billiton Petrohawk Arkla Basin, AAPG Basin 230",1008492,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,WellVentingDetails,0.0,0.0,0.0,No,
"BHP Billiton Petrohawk Gulf Coast Basin, AAPG Basin 220",1008630,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,AcidGasRemovalUnitsDetails,0.0,0.0,0.0,No,
"BHP Billiton Petrohawk Gulf Coast Basin, AAPG Basin 220",1008630,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,AssociatedGasVentingFlaringDetails,9021.0,22.142856,0.0125805369,Yes,Engineering estimates were used to determine GOR and flash gas composition.
"BHP Billiton Petrohawk Gulf Coast Basin, AAPG Basin 220",1008630,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,AtmosphericTanksDetails,15699.2,4.64762,0.0112902685,Yes,Separator Pressure and Temperature and API Gravity: Sub-Basin averages of the seprator temperature pressure and temperature were used for those separators for which this information could not be determined based on engineering estimate and process knowledge. Number of wellhead separators:  Company records and best available informattion was used to determine the number and location of wellhead separators. 
"BHP Billiton Petrohawk Gulf Coast Basin, AAPG Basin 220",1008630,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,CentrifugalCompressorsDetails,0.0,0.0,0.0,No,
"BHP Billiton Petrohawk Gulf Coast Basin, AAPG Basin 220",1008630,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,CombustionEmissionsDetails,150632.0,10.285716,1.2019355705,Yes,Company records were used to estimate the total number of reciprocating compressors at the production facility
"BHP Billiton Petrohawk Gulf Coast Basin, AAPG Basin 220",1008630,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,DehydratorsDetails,381.0,2.590476,0.0016127517,No,
"BHP Billiton Petrohawk Gulf Coast Basin, AAPG Basin 220",1008630,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,EnhancedOilRecoveryHydrocarbonLiquidsDissolvedDetails,0.0,0.0,0.0,No,
"BHP Billiton Petrohawk Gulf Coast Basin, AAPG Basin 220",1008630,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,EnhancedOilRecoveryInjectionPumpBlowdownDetails,0.0,0.0,0.0,,
"BHP Billiton Petrohawk Gulf Coast Basin, AAPG Basin 220",1008630,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,FlareStacksDetails,0.0,0.0,0.0,No,
"BHP Billiton Petrohawk Gulf Coast Basin, AAPG Basin 220",1008630,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,NaturalGasDrivenPneumaticPumpsDetails,0.0,0.0,0.0,No,
"BHP Billiton Petrohawk Gulf Coast Basin, AAPG Basin 220",1008630,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,OtherEmissionsFromEquipmentLeaksDetails,18.8,222.333332,0.0,Yes,Major Equipment count based on engineering estimates and best available data.
"BHP Billiton Petrohawk Gulf Coast Basin, AAPG Basin 220",1008630,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,PneumaticDeviceVentingDetails,55.2,650.728572,0.0,Yes,Engineering estimate was used to determine total number of pneumatic devices.
"BHP Billiton Petrohawk Gulf Coast Basin, AAPG Basin 220",1008630,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,ReciprocatingCompressorsDetails,0.5,3.276192,0.0,Yes,Company records were used to estimate the total number of reciprocating compressors at the production facility
"BHP Billiton Petrohawk Gulf Coast Basin, AAPG Basin 220",1008630,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,WellCompletionsWorkoversDetails,4667.0,24.723808,0.009354698,Yes,"The Flow volume of well p measured [FVs,p], is based on engineering calculations."
"BHP Billiton Petrohawk Gulf Coast Basin, AAPG Basin 220",1008630,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,WellTestingDetails,0.0,0.0,0.0,No,
"BHP Billiton Petrohawk Gulf Coast Basin, AAPG Basin 220",1008630,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,WellVentingDetails,9.0,97.571428,0.0,No,"Well casing and tubing diameters, well depth and shut-in pressures were based on engineering estimates. "
"BHP Billiton Petrohawk Permian Basin, AAPG Basin 430",1008632,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,AcidGasRemovalUnitsDetails,0.0,0.0,0.0,No,
"BHP Billiton Petrohawk Permian Basin, AAPG Basin 430",1008632,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,AssociatedGasVentingFlaringDetails,0.0,0.0,0.0,No,
"BHP Billiton Petrohawk Permian Basin, AAPG Basin 430",1008632,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,AtmosphericTanksDetails,102.4,0.133332,0.0,Yes,Volume of oil produced during reporting period
"BHP Billiton Petrohawk Permian Basin, AAPG Basin 430",1008632,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,CentrifugalCompressorsDetails,0.0,0.0,0.0,No,
"BHP Billiton Petrohawk Permian Basin, AAPG Basin 430",1008632,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,CombustionEmissionsDetails,8125.5,0.2,0.000645302,Yes,Annual Fuel Usage
"BHP Billiton Petrohawk Permian Basin, AAPG Basin 430",1008632,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,DehydratorsDetails,0.0,0.0,0.0,No,
"BHP Billiton Petrohawk Permian Basin, AAPG Basin 430",1008632,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,EnhancedOilRecoveryHydrocarbonLiquidsDissolvedDetails,0.0,0.0,0.0,No,
"BHP Billiton Petrohawk Permian Basin, AAPG Basin 430",1008632,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,EnhancedOilRecoveryInjectionPumpBlowdownDetails,0.0,0.0,0.0,,
"BHP Billiton Petrohawk Permian Basin, AAPG Basin 430",1008632,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,FlareStacksDetails,0.0,0.0,0.0,Yes,Volume of oil and gas produced during reporting period
"BHP Billiton Petrohawk Permian Basin, AAPG Basin 430",1008632,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,NaturalGasDrivenPneumaticPumpsDetails,0.0,0.0,0.0,No,
"BHP Billiton Petrohawk Permian Basin, AAPG Basin 430",1008632,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,OtherEmissionsFromEquipmentLeaksDetails,0.0,2.828572,0.0,Yes,Average estimated time of component service
"BHP Billiton Petrohawk Permian Basin, AAPG Basin 430",1008632,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,PneumaticDeviceVentingDetails,0.0,0.0,0.0,No,
"BHP Billiton Petrohawk Permian Basin, AAPG Basin 430",1008632,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,ReciprocatingCompressorsDetails,0.0,0.180952,0.0,No,
"BHP Billiton Petrohawk Permian Basin, AAPG Basin 430",1008632,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,WellCompletionsWorkoversDetails,72599.6,165.642856,0.0945161074,Yes,Backflow volume of gas per completion during reporting period
"BHP Billiton Petrohawk Permian Basin, AAPG Basin 430",1008632,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,WellTestingDetails,0.0,0.0,0.0,No,
"BHP Billiton Petrohawk Permian Basin, AAPG Basin 430",1008632,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,WellVentingDetails,0.0,0.0,0.0,No,
BIENVILLE CMP STN,1006898,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,BlowdownVentStacksDetails,3.2,109.533332,0.0,Yes,Regulatory uncertainty - Unique release volumes and quantities may be best judgement
BIENVILLE CMP STN,1006898,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,CentrifugalCompressorsDetails,0.0,0.0,0.0,No,
BIENVILLE CMP STN,1006898,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,OtherEmissionsFromEquipmentLeaksDetails,0.1,2.723808,0.0,No,
BIENVILLE CMP STN,1006898,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,PneumaticDeviceVentingDetails,0.0,0.0,0.0,Yes,Category Definitions uncertain when counted
BIENVILLE CMP STN,1006898,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,ReciprocatingCompressorsDetails,2.8,95.390476,0.0,No,"Blowdown Vent Stacks Manifolded together, used average rate"
BIENVILLE CMP STN,1006898,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,TransmissionTanksDetails,0.0,0.0,0.0,No,
"Big Escambia Creek Gas Production, Treating and Processing Facility (BEC)",1002251,2011,Onshore natural gas processing [98.230(a)(3)], ,AcidGasRemovalUnitsDetails,312767.0,0.0,0.0,No,
"Big Escambia Creek Gas Production, Treating and Processing Facility (BEC)",1002251,2011,Onshore natural gas processing [98.230(a)(3)], ,BlowdownVentStacksDetails,0.0,0.0,0.0,No,
"Big Escambia Creek Gas Production, Treating and Processing Facility (BEC)",1002251,2011,Onshore natural gas processing [98.230(a)(3)], ,CentrifugalCompressorsDetails,0.0,0.0,0.0,Yes,The runtime in operating mode was estimated for year 2011.
"Big Escambia Creek Gas Production, Treating and Processing Facility (BEC)",1002251,2011,Onshore natural gas processing [98.230(a)(3)], ,DehydratorsDetails,166.7,0.076192,0.0,No,
"Big Escambia Creek Gas Production, Treating and Processing Facility (BEC)",1002251,2011,Onshore natural gas processing [98.230(a)(3)], ,FlareStacksDetails,16060.0,62.29524,0.030645302,Yes,"BEC Flare-05 does have a flowmeter; however, gas volume metered in 2012 was missing; therefore, engineering estimated number was used."
"Big Escambia Creek Gas Production, Treating and Processing Facility (BEC)",1002251,2011,Onshore natural gas processing [98.230(a)(3)], ,OtherEmissionsFromEquipmentLeaksDetails,6.9,57.1,0.0,No,
"Big Escambia Creek Gas Production, Treating and Processing Facility (BEC)",1002251,2011,Onshore natural gas processing [98.230(a)(3)], ,ReciprocatingCompressorsDetails,0.6,1.228572,0.0,Yes,"For 2011, stand-by pressurized and shutdown time was estimated"
Bill Barrett Corporation - Denver Basin (540),1009354,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,AcidGasRemovalUnitsDetails,0.0,0.0,0.0,,
Bill Barrett Corporation - Denver Basin (540),1009354,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,AssociatedGasVentingFlaringDetails,0.0,0.0,0.0,,
Bill Barrett Corporation - Denver Basin (540),1009354,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,AtmosphericTanksDetails,144.1,11.009524,0.0003224832,Yes,Engineering estimate for tank count and dump valve malfunction time
Bill Barrett Corporation - Denver Basin (540),1009354,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,CentrifugalCompressorsDetails,0.0,0.0,0.0,,
Bill Barrett Corporation - Denver Basin (540),1009354,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,CombustionEmissionsDetails,2088.1,1.70476,0.0032258389,Yes,Engineering estimate on combustion unit count
Bill Barrett Corporation - Denver Basin (540),1009354,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,DehydratorsDetails,0.0,0.0,0.0,,
Bill Barrett Corporation - Denver Basin (540),1009354,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,EnhancedOilRecoveryHydrocarbonLiquidsDissolvedDetails,0.0,0.0,0.0,,
Bill Barrett Corporation - Denver Basin (540),1009354,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,EnhancedOilRecoveryInjectionPumpBlowdownDetails,0.0,0.0,0.0,,
Bill Barrett Corporation - Denver Basin (540),1009354,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,FlareStacksDetails,0.0,0.0,0.0,Yes,Engineering estimate on number of flares and % downtime
Bill Barrett Corporation - Denver Basin (540),1009354,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,NaturalGasDrivenPneumaticPumpsDetails,42.3,454.085716,0.0,Yes,Engineering estimate for count
Bill Barrett Corporation - Denver Basin (540),1009354,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,OtherEmissionsFromEquipmentLeaksDetails,1.0,10.957144,0.0,Yes,Engineering estimate on major equipment count
Bill Barrett Corporation - Denver Basin (540),1009354,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,PneumaticDeviceVentingDetails,107.4,1152.280952,0.0,Yes,Engineering estimate for count
Bill Barrett Corporation - Denver Basin (540),1009354,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,ReciprocatingCompressorsDetails,0.2,0.061904,0.0,No,
Bill Barrett Corporation - Denver Basin (540),1009354,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,WellCompletionsWorkoversDetails,0.0,0.0,0.0,,
Bill Barrett Corporation - Denver Basin (540),1009354,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,WellTestingDetails,247.3,11.15238,0.0003224832,Yes,Engineering estimate on volume of gas vented/flared during testing
Bill Barrett Corporation - Denver Basin (540),1009354,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,WellVentingDetails,0.0,0.0,0.0,,
Bill Barrett Corporation - Piceance Basin (595),1009356,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,AcidGasRemovalUnitsDetails,0.0,0.0,0.0,,
Bill Barrett Corporation - Piceance Basin (595),1009356,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,AssociatedGasVentingFlaringDetails,0.0,0.0,0.0,,
Bill Barrett Corporation - Piceance Basin (595),1009356,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,AtmosphericTanksDetails,1154.3,26.528572,0.0019355705,Yes,Engineering estimate for tank count and dump valve malfunction time
Bill Barrett Corporation - Piceance Basin (595),1009356,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,CentrifugalCompressorsDetails,0.0,0.0,0.0,,
Bill Barrett Corporation - Piceance Basin (595),1009356,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,CombustionEmissionsDetails,42805.8,8.55238,0.3145161074,Yes,Engineering estimate on combustion unit count
Bill Barrett Corporation - Piceance Basin (595),1009356,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,DehydratorsDetails,0.0,0.0,0.0,,
Bill Barrett Corporation - Piceance Basin (595),1009356,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,EnhancedOilRecoveryHydrocarbonLiquidsDissolvedDetails,0.0,0.0,0.0,,
Bill Barrett Corporation - Piceance Basin (595),1009356,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,EnhancedOilRecoveryInjectionPumpBlowdownDetails,0.0,0.0,0.0,,
Bill Barrett Corporation - Piceance Basin (595),1009356,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,FlareStacksDetails,0.0,0.0,0.0,Yes,Engineering estimate on number of flares and % downtime
